PhraseId,Sentiment
168684,2
168685,2
168686,2
168687,2
168688,2
168689,2
168690,2
168691,2
168692,2
168693,2
168694,2
168695,2
168696,2
168697,2
168698,2
168699,2
168700,2
168701,2
168702,2
168703,2
168704,2
168705,2
168706,2
168707,2
168708,2
168709,2
168710,2
168711,2
168712,2
168713,2
168714,2
168715,2
168716,2
168717,2
168718,2
168719,2
168720,2
168721,2
168722,2
168723,2
168724,2
168725,2
168726,2
168727,2
168728,2
168729,2
168730,2
168731,2
168732,2
168733,2
168734,2
168735,2
168736,2
168737,2
168738,2
168739,2
168740,2
168741,2
168742,2
168743,2
168744,2
168745,1
168746,1
168747,1
168748,2
168749,2
168750,2
168751,2
168752,2
168753,2
168754,2
168755,2
168756,2
168757,2
168758,2
168759,1
168760,1
168761,2
168762,1
168763,1
168764,1
168765,2
168766,2
168767,1
168768,1
168769,1
168770,1
168771,2
168772,2
168773,0
168774,0
168775,0
168776,0
168777,0
168778,0
168779,0
168780,2
168781,0
168782,0
168783,2
168784,2
168785,2
168786,2
168787,2
168788,2
168789,2
168790,3
168791,2
168792,2
168793,2
168794,2
168795,2
168796,2
168797,2
168798,2
168799,2
168800,2
168801,2
168802,2
168803,2
168804,3
168805,2
168806,2
168807,3
168808,3
168809,2
168810,3
168811,2
168812,3
168813,3
168814,1
168815,1
168816,2
168817,2
168818,2
168819,2
168820,2
168821,2
168822,2
168823,2
168824,2
168825,2
168826,2
168827,2
168828,2
168829,2
168830,2
168831,2
168832,2
168833,2
168834,1
168835,1
168836,1
168837,2
168838,2
168839,4
168840,2
168841,4
168842,4
168843,4
168844,2
168845,2
168846,2
168847,2
168848,4
168849,4
168850,4
168851,4
168852,2
168853,2
168854,2
168855,2
168856,2
168857,1
168858,1
168859,1
168860,1
168861,1
168862,1
168863,1
168864,2
168865,2
168866,2
168867,2
168868,1
168869,1
168870,1
168871,1
168872,1
168873,1
168874,1
168875,2
168876,2
168877,2
168878,1
168879,1
168880,2
168881,0
168882,0
168883,0
168884,1
168885,1
168886,2
168887,1
168888,1
168889,2
168890,2
168891,2
168892,2
168893,2
168894,2
168895,2
168896,3
168897,0
168898,0
168899,0
168900,0
168901,0
168902,2
168903,2
168904,2
168905,2
168906,2
168907,2
168908,2
168909,2
168910,2
168911,2
168912,2
168913,2
168914,2
168915,2
168916,2
168917,2
168918,2
168919,2
168920,2
168921,2
168922,2
168923,2
168924,2
168925,2
168926,2
168927,0
168928,0
168929,0
168930,0
168931,3
168932,3
168933,3
168934,3
168935,2
168936,2
168937,2
168938,2
168939,2
168940,2
168941,2
168942,2
168943,2
168944,2
168945,2
168946,2
168947,2
168948,2
168949,2
168950,2
168951,2
168952,2
168953,2
168954,2
168955,2
168956,2
168957,2
168958,2
168959,2
168960,2
168961,2
168962,2
168963,2
168964,2
168965,2
168966,2
168967,0
168968,0
168969,0
168970,0
168971,3
168972,3
168973,2
168974,2
168975,2
168976,2
168977,2
168978,2
168979,2
168980,2
168981,2
168982,2
168983,2
168984,3
168985,2
168986,2
168987,2
168988,0
168989,0
168990,0
168991,0
168992,2
168993,2
168994,2
168995,2
168996,2
168997,0
168998,0
168999,0
169000,0
169001,2
169002,0
169003,0
169004,0
169005,2
169006,2
169007,2
169008,2
169009,2
169010,2
169011,2
169012,2
169013,2
169014,2
169015,2
169016,2
169017,2
169018,2
169019,2
169020,2
169021,2
169022,2
169023,2
169024,2
169025,2
169026,2
169027,2
169028,2
169029,2
169030,2
169031,2
169032,2
169033,2
169034,2
169035,2
169036,2
169037,2
169038,2
169039,2
169040,2
169041,2
169042,2
169043,2
169044,2
169045,2
169046,1
169047,2
169048,2
169049,2
169050,2
169051,2
169052,2
169053,2
169054,2
169055,2
169056,2
169057,2
169058,2
169059,2
169060,2
169061,2
169062,2
169063,2
169064,2
169065,1
169066,2
169067,2
169068,2
169069,2
169070,1
169071,1
169072,1
169073,1
169074,1
169075,1
169076,1
169077,1
169078,1
169079,1
169080,2
169081,2
169082,2
169083,2
169084,2
169085,2
169086,2
169087,2
169088,2
169089,2
169090,2
169091,2
169092,2
169093,2
169094,2
169095,2
169096,2
169097,2
169098,2
169099,2
169100,2
169101,2
169102,2
169103,2
169104,2
169105,2
169106,2
169107,2
169108,2
169109,2
169110,2
169111,2
169112,2
169113,2
169114,2
169115,2
169116,2
169117,2
169118,2
169119,2
169120,2
169121,2
169122,2
169123,2
169124,0
169125,0
169126,0
169127,2
169128,2
169129,2
169130,2
169131,0
169132,2
169133,2
169134,2
169135,2
169136,1
169137,2
169138,2
169139,2
169140,1
169141,1
169142,1
169143,1
169144,2
169145,1
169146,2
169147,2
169148,0
169149,0
169150,0
169151,2
169152,2
169153,2
169154,2
169155,2
169156,2
169157,2
169158,2
169159,2
169160,2
169161,2
169162,1
169163,1
169164,1
169165,1
169166,2
169167,2
169168,2
169169,2
169170,2
169171,2
169172,2
169173,2
169174,2
169175,2
169176,2
169177,2
169178,2
169179,2
169180,2
169181,1
169182,1
169183,1
169184,1
169185,0
169186,2
169187,2
169188,2
169189,2
169190,2
169191,2
169192,2
169193,2
169194,2
169195,2
169196,2
169197,0
169198,0
169199,0
169200,0
169201,0
169202,2
169203,0
169204,0
169205,0
169206,0
169207,0
169208,2
169209,2
169210,2
169211,2
169212,2
169213,2
169214,2
169215,2
169216,2
169217,0
169218,1
169219,2
169220,1
169221,1
169222,2
169223,2
169224,1
169225,1
169226,1
169227,1
169228,2
169229,1
169230,2
169231,2
169232,2
169233,2
169234,2
169235,2
169236,2
169237,2
169238,0
169239,0
169240,0
169241,2
169242,2
169243,0
169244,0
169245,0
169246,2
169247,2
169248,2
169249,2
169250,2
169251,2
169252,2
169253,2
169254,2
169255,2
169256,2
169257,2
169258,2
169259,2
169260,2
169261,2
169262,2
169263,2
169264,2
169265,2
169266,2
169267,2
169268,1
169269,2
169270,2
169271,2
169272,2
169273,2
169274,2
169275,2
169276,2
169277,2
169278,2
169279,2
169280,2
169281,2
169282,2
169283,2
169284,1
169285,1
169286,0
169287,0
169288,2
169289,2
169290,3
169291,3
169292,2
169293,2
169294,2
169295,2
169296,2
169297,2
169298,2
169299,2
169300,2
169301,2
169302,3
169303,2
169304,3
169305,3
169306,3
169307,2
169308,3
169309,3
169310,3
169311,2
169312,3
169313,3
169314,3
169315,3
169316,2
169317,2
169318,2
169319,2
169320,2
169321,2
169322,2
169323,2
169324,2
169325,2
169326,2
169327,2
169328,2
169329,2
169330,2
169331,2
169332,2
169333,2
169334,2
169335,2
169336,2
169337,2
169338,2
169339,2
169340,2
169341,2
169342,2
169343,2
169344,2
169345,2
169346,2
169347,2
169348,2
169349,2
169350,2
169351,2
169352,2
169353,2
169354,2
169355,2
169356,2
169357,2
169358,2
169359,2
169360,2
169361,2
169362,2
169363,4
169364,2
169365,2
169366,2
169367,2
169368,4
169369,4
169370,2
169371,2
169372,2
169373,2
169374,2
169375,4
169376,2
169377,2
169378,2
169379,2
169380,4
169381,4
169382,0
169383,3
169384,3
169385,3
169386,3
169387,3
169388,2
169389,2
169390,2
169391,2
169392,2
169393,2
169394,2
169395,2
169396,2
169397,2
169398,2
169399,2
169400,2
169401,2
169402,2
169403,2
169404,2
169405,2
169406,2
169407,2
169408,2
169409,2
169410,2
169411,2
169412,2
169413,2
169414,2
169415,2
169416,2
169417,2
169418,2
169419,2
169420,2
169421,2
169422,2
169423,2
169424,2
169425,2
169426,2
169427,2
169428,2
169429,2
169430,2
169431,2
169432,2
169433,2
169434,2
169435,2
169436,2
169437,2
169438,2
169439,2
169440,2
169441,2
169442,2
169443,2
169444,2
169445,2
169446,2
169447,2
169448,2
169449,2
169450,2
169451,2
169452,2
169453,2
169454,2
169455,2
169456,2
169457,2
169458,2
169459,2
169460,2
169461,2
169462,2
169463,2
169464,2
169465,2
169466,2
169467,2
169468,2
169469,2
169470,1
169471,1
169472,1
169473,1
169474,1
169475,2
169476,1
169477,1
169478,2
169479,2
169480,1
169481,1
169482,1
169483,1
169484,1
169485,2
169486,2
169487,2
169488,1
169489,1
169490,2
169491,2
169492,1
169493,2
169494,1
169495,1
169496,2
169497,2
169498,2
169499,2
169500,2
169501,2
169502,1
169503,2
169504,2
169505,2
169506,2
169507,1
169508,1
169509,1
169510,1
169511,2
169512,2
169513,1
169514,2
169515,2
169516,2
169517,1
169518,1
169519,1
169520,1
169521,1
169522,2
169523,2
169524,2
169525,1
169526,2
169527,2
169528,2
169529,2
169530,2
169531,4
169532,2
169533,2
169534,2
169535,2
169536,2
169537,2
169538,2
169539,2
169540,2
169541,2
169542,4
169543,4
169544,4
169545,4
169546,4
169547,2
169548,4
169549,4
169550,2
169551,2
169552,2
169553,2
169554,2
169555,2
169556,2
169557,2
169558,2
169559,2
169560,2
169561,2
169562,2
169563,2
169564,2
169565,2
169566,2
169567,2
169568,2
169569,2
169570,2
169571,2
169572,2
169573,2
169574,2
169575,2
169576,2
169577,2
169578,2
169579,2
169580,2
169581,2
169582,0
169583,2
169584,2
169585,2
169586,2
169587,2
169588,2
169589,2
169590,2
169591,2
169592,2
169593,2
169594,2
169595,2
169596,2
169597,2
169598,2
169599,2
169600,2
169601,2
169602,2
169603,2
169604,2
169605,3
169606,3
169607,2
169608,2
169609,2
169610,2
169611,2
169612,2
169613,2
169614,2
169615,2
169616,2
169617,2
169618,2
169619,2
169620,2
169621,2
169622,2
169623,2
169624,2
169625,2
169626,2
169627,2
169628,2
169629,2
169630,2
169631,2
169632,2
169633,2
169634,2
169635,2
169636,2
169637,2
169638,2
169639,2
169640,2
169641,2
169642,2
169643,2
169644,2
169645,2
169646,2
169647,2
169648,2
169649,2
169650,2
169651,2
169652,2
169653,2
169654,2
169655,2
169656,2
169657,2
169658,2
169659,2
169660,2
169661,2
169662,2
169663,2
169664,2
169665,2
169666,2
169667,2
169668,2
169669,2
169670,1
169671,1
169672,1
169673,2
169674,2
169675,2
169676,2
169677,2
169678,2
169679,2
169680,2
169681,2
169682,2
169683,2
169684,2
169685,2
169686,2
169687,2
169688,2
169689,2
169690,2
169691,2
169692,2
169693,2
169694,2
169695,2
169696,2
169697,2
169698,2
169699,2
169700,2
169701,2
169702,2
169703,2
169704,2
169705,2
169706,2
169707,2
169708,2
169709,2
169710,2
169711,2
169712,2
169713,2
169714,2
169715,2
169716,2
169717,2
169718,2
169719,2
169720,2
169721,2
169722,2
169723,2
169724,2
169725,2
169726,2
169727,2
169728,2
169729,2
169730,2
169731,2
169732,2
169733,2
169734,2
169735,2
169736,2
169737,2
169738,2
169739,2
169740,2
169741,2
169742,2
169743,2
169744,2
169745,2
169746,2
169747,2
169748,2
169749,2
169750,2
169751,2
169752,2
169753,2
169754,2
169755,2
169756,2
169757,2
169758,2
169759,2
169760,2
169761,2
169762,2
169763,2
169764,2
169765,2
169766,2
169767,2
169768,3
169769,0
169770,0
169771,2
169772,0
169773,0
169774,2
169775,0
169776,0
169777,2
169778,2
169779,2
169780,0
169781,2
169782,2
169783,2
169784,2
169785,2
169786,2
169787,2
169788,2
169789,2
169790,2
169791,2
169792,2
169793,2
169794,2
169795,2
169796,2
169797,2
169798,2
169799,2
169800,2
169801,2
169802,2
169803,2
169804,2
169805,2
169806,2
169807,2
169808,2
169809,2
169810,2
169811,2
169812,2
169813,2
169814,2
169815,2
169816,2
169817,2
169818,2
169819,2
169820,2
169821,2
169822,2
169823,2
169824,2
169825,2
169826,2
169827,2
169828,2
169829,2
169830,2
169831,2
169832,2
169833,3
169834,3
169835,2
169836,2
169837,2
169838,2
169839,2
169840,2
169841,3
169842,3
169843,0
169844,0
169845,2
169846,2
169847,2
169848,2
169849,2
169850,2
169851,2
169852,2
169853,2
169854,2
169855,2
169856,2
169857,2
169858,0
169859,2
169860,0
169861,2
169862,0
169863,2
169864,0
169865,0
169866,0
169867,0
169868,2
169869,2
169870,2
169871,2
169872,2
169873,2
169874,2
169875,2
169876,1
169877,2
169878,2
169879,2
169880,2
169881,2
169882,2
169883,1
169884,1
169885,1
169886,4
169887,4
169888,4
169889,4
169890,2
169891,2
169892,2
169893,1
169894,1
169895,1
169896,2
169897,2
169898,2
169899,1
169900,1
169901,1
169902,1
169903,1
169904,1
169905,1
169906,1
169907,2
169908,2
169909,2
169910,2
169911,2
169912,2
169913,2
169914,2
169915,2
169916,2
169917,2
169918,2
169919,2
169920,2
169921,2
169922,2
169923,2
169924,2
169925,2
169926,2
169927,2
169928,2
169929,2
169930,2
169931,2
169932,2
169933,2
169934,2
169935,2
169936,3
169937,3
169938,3
169939,3
169940,2
169941,2
169942,2
169943,2
169944,3
169945,3
169946,3
169947,3
169948,2
169949,2
169950,2
169951,2
169952,2
169953,2
169954,2
169955,2
169956,3
169957,3
169958,3
169959,2
169960,2
169961,2
169962,2
169963,2
169964,2
169965,2
169966,0
169967,0
169968,2
169969,2
169970,2
169971,0
169972,2
169973,2
169974,2
169975,2
169976,2
169977,2
169978,2
169979,2
169980,0
169981,0
169982,0
169983,0
169984,0
169985,0
169986,0
169987,0
169988,0
169989,2
169990,2
169991,0
169992,2
169993,2
169994,2
169995,2
169996,2
169997,2
169998,2
169999,2
170000,2
170001,2
170002,1
170003,1
170004,2
170005,2
170006,1
170007,1
170008,1
170009,1
170010,2
170011,2
170012,2
170013,2
170014,2
170015,2
170016,2
170017,2
170018,2
170019,2
170020,2
170021,2
170022,2
170023,2
170024,2
170025,2
170026,2
170027,2
170028,2
170029,2
170030,2
170031,2
170032,2
170033,2
170034,2
170035,2
170036,2
170037,2
170038,2
170039,2
170040,2
170041,2
170042,2
170043,2
170044,2
170045,2
170046,1
170047,2
170048,2
170049,2
170050,2
170051,2
170052,2
170053,2
170054,1
170055,1
170056,1
170057,1
170058,2
170059,2
170060,2
170061,2
170062,2
170063,2
170064,2
170065,2
170066,2
170067,2
170068,2
170069,2
170070,2
170071,2
170072,2
170073,2
170074,2
170075,2
170076,1
170077,1
170078,2
170079,1
170080,1
170081,2
170082,2
170083,2
170084,2
170085,2
170086,2
170087,2
170088,2
170089,2
170090,2
170091,2
170092,2
170093,2
170094,2
170095,2
170096,2
170097,2
170098,2
170099,2
170100,2
170101,2
170102,2
170103,2
170104,2
170105,2
170106,1
170107,1
170108,1
170109,1
170110,1
170111,2
170112,1
170113,1
170114,1
170115,1
170116,1
170117,3
170118,3
170119,3
170120,2
170121,3
170122,3
170123,2
170124,2
170125,1
170126,1
170127,1
170128,1
170129,2
170130,1
170131,1
170132,1
170133,2
170134,1
170135,0
170136,0
170137,2
170138,0
170139,0
170140,0
170141,2
170142,0
170143,2
170144,2
170145,2
170146,2
170147,2
170148,2
170149,2
170150,2
170151,2
170152,2
170153,2
170154,2
170155,2
170156,2
170157,2
170158,2
170159,2
170160,2
170161,2
170162,2
170163,2
170164,2
170165,2
170166,2
170167,2
170168,2
170169,2
170170,2
170171,2
170172,2
170173,2
170174,2
170175,2
170176,2
170177,2
170178,2
170179,2
170180,2
170181,2
170182,2
170183,2
170184,2
170185,2
170186,1
170187,2
170188,2
170189,2
170190,2
170191,2
170192,2
170193,1
170194,1
170195,1
170196,1
170197,1
170198,2
170199,2
170200,2
170201,2
170202,2
170203,2
170204,2
170205,2
170206,2
170207,2
170208,2
170209,2
170210,2
170211,2
170212,2
170213,2
170214,2
170215,2
170216,2
170217,2
170218,2
170219,2
170220,2
170221,2
170222,2
170223,2
170224,2
170225,2
170226,3
170227,3
170228,3
170229,3
170230,3
170231,3
170232,2
170233,2
170234,2
170235,2
170236,2
170237,2
170238,0
170239,2
170240,0
170241,0
170242,0
170243,2
170244,2
170245,2
170246,0
170247,2
170248,2
170249,2
170250,0
170251,0
170252,2
170253,2
170254,2
170255,2
170256,2
170257,2
170258,2
170259,2
170260,2
170261,2
170262,2
170263,2
170264,2
170265,2
170266,2
170267,2
170268,2
170269,2
170270,2
170271,2
170272,2
170273,2
170274,2
170275,2
170276,2
170277,2
170278,2
170279,2
170280,2
170281,2
170282,2
170283,2
170284,2
170285,2
170286,2
170287,2
170288,2
170289,2
170290,2
170291,2
170292,2
170293,2
170294,2
170295,2
170296,2
170297,2
170298,2
170299,2
170300,2
170301,2
170302,2
170303,2
170304,2
170305,2
170306,2
170307,2
170308,2
170309,2
170310,2
170311,2
170312,2
170313,2
170314,3
170315,2
170316,2
170317,2
170318,3
170319,3
170320,2
170321,3
170322,3
170323,0
170324,2
170325,3
170326,3
170327,3
170328,3
170329,3
170330,2
170331,2
170332,2
170333,2
170334,2
170335,2
170336,2
170337,2
170338,2
170339,2
170340,4
170341,4
170342,1
170343,1
170344,1
170345,1
170346,1
170347,2
170348,2
170349,2
170350,2
170351,1
170352,2
170353,2
170354,2
170355,2
170356,2
170357,3
170358,2
170359,3
170360,2
170361,2
170362,2
170363,2
170364,2
170365,2
170366,2
170367,2
170368,2
170369,4
170370,2
170371,2
170372,2
170373,4
170374,1
170375,4
170376,4
170377,2
170378,2
170379,2
170380,2
170381,2
170382,2
170383,2
170384,2
170385,2
170386,2
170387,2
170388,2
170389,2
170390,2
170391,2
170392,2
170393,2
170394,2
170395,2
170396,2
170397,2
170398,2
170399,2
170400,2
170401,2
170402,2
170403,2
170404,2
170405,2
170406,2
170407,2
170408,2
170409,2
170410,2
170411,2
170412,2
170413,2
170414,2
170415,2
170416,2
170417,2
170418,2
170419,2
170420,2
170421,2
170422,0
170423,2
170424,2
170425,2
170426,2
170427,2
170428,2
170429,2
170430,2
170431,2
170432,2
170433,2
170434,2
170435,2
170436,2
170437,2
170438,2
170439,2
170440,2
170441,3
170442,3
170443,3
170444,3
170445,2
170446,2
170447,2
170448,2
170449,2
170450,2
170451,3
170452,1
170453,1
170454,2
170455,2
170456,2
170457,1
170458,1
170459,1
170460,2
170461,1
170462,1
170463,2
170464,1
170465,1
170466,2
170467,2
170468,2
170469,1
170470,1
170471,1
170472,1
170473,1
170474,1
170475,2
170476,2
170477,2
170478,2
170479,2
170480,2
170481,2
170482,2
170483,2
170484,2
170485,2
170486,2
170487,2
170488,2
170489,2
170490,2
170491,2
170492,2
170493,2
170494,2
170495,2
170496,2
170497,2
170498,2
170499,2
170500,2
170501,2
170502,2
170503,2
170504,2
170505,2
170506,3
170507,3
170508,2
170509,2
170510,2
170511,2
170512,2
170513,2
170514,2
170515,2
170516,2
170517,2
170518,2
170519,2
170520,2
170521,2
170522,2
170523,3
170524,3
170525,1
170526,1
170527,1
170528,1
170529,0
170530,2
170531,0
170532,0
170533,0
170534,2
170535,2
170536,2
170537,2
170538,2
170539,2
170540,2
170541,2
170542,2
170543,2
170544,2
170545,2
170546,2
170547,2
170548,2
170549,2
170550,2
170551,2
170552,2
170553,2
170554,2
170555,2
170556,2
170557,2
170558,2
170559,2
170560,2
170561,2
170562,2
170563,2
170564,2
170565,2
170566,2
170567,2
170568,2
170569,2
170570,2
170571,2
170572,2
170573,1
170574,1
170575,1
170576,1
170577,1
170578,2
170579,2
170580,1
170581,1
170582,1
170583,2
170584,2
170585,2
170586,2
170587,2
170588,1
170589,1
170590,1
170591,2
170592,2
170593,2
170594,3
170595,2
170596,3
170597,3
170598,3
170599,2
170600,2
170601,2
170602,2
170603,2
170604,2
170605,2
170606,2
170607,2
170608,2
170609,2
170610,2
170611,2
170612,3
170613,2
170614,2
170615,2
170616,2
170617,2
170618,2
170619,2
170620,2
170621,2
170622,2
170623,2
170624,2
170625,2
170626,2
170627,2
170628,2
170629,2
170630,2
170631,2
170632,2
170633,2
170634,2
170635,2
170636,2
170637,2
170638,2
170639,2
170640,2
170641,2
170642,2
170643,2
170644,2
170645,2
170646,2
170647,2
170648,2
170649,2
170650,2
170651,2
170652,2
170653,3
170654,3
170655,3
170656,3
170657,3
170658,3
170659,2
170660,2
170661,2
170662,3
170663,2
170664,2
170665,2
170666,3
170667,3
170668,3
170669,3
170670,3
170671,3
170672,3
170673,3
170674,3
170675,3
170676,2
170677,2
170678,2
170679,2
170680,2
170681,2
170682,2
170683,2
170684,2
170685,3
170686,3
170687,2
170688,3
170689,3
170690,2
170691,2
170692,2
170693,2
170694,3
170695,3
170696,3
170697,2
170698,2
170699,2
170700,2
170701,2
170702,3
170703,3
170704,2
170705,2
170706,2
170707,2
170708,2
170709,2
170710,2
170711,2
170712,2
170713,2
170714,2
170715,3
170716,2
170717,2
170718,2
170719,2
170720,2
170721,2
170722,2
170723,2
170724,3
170725,3
170726,3
170727,3
170728,1
170729,2
170730,2
170731,2
170732,2
170733,2
170734,2
170735,0
170736,3
170737,3
170738,0
170739,0
170740,2
170741,0
170742,0
170743,2
170744,0
170745,3
170746,3
170747,3
170748,2
170749,2
170750,2
170751,2
170752,2
170753,0
170754,2
170755,2
170756,2
170757,2
170758,2
170759,2
170760,2
170761,2
170762,2
170763,2
170764,2
170765,2
170766,2
170767,2
170768,2
170769,2
170770,2
170771,2
170772,2
170773,2
170774,2
170775,2
170776,2
170777,2
170778,2
170779,2
170780,2
170781,3
170782,3
170783,2
170784,2
170785,2
170786,2
170787,3
170788,2
170789,2
170790,2
170791,2
170792,2
170793,2
170794,2
170795,2
170796,2
170797,2
170798,2
170799,2
170800,2
170801,2
170802,2
170803,3
170804,3
170805,3
170806,2
170807,2
170808,3
170809,3
170810,3
170811,3
170812,3
170813,3
170814,3
170815,1
170816,1
170817,2
170818,1
170819,2
170820,2
170821,2
170822,2
170823,1
170824,2
170825,2
170826,2
170827,2
170828,2
170829,2
170830,2
170831,2
170832,2
170833,2
170834,2
170835,2
170836,2
170837,2
170838,2
170839,2
170840,2
170841,2
170842,2
170843,2
170844,2
170845,2
170846,2
170847,2
170848,2
170849,2
170850,2
170851,4
170852,4
170853,4
170854,4
170855,4
170856,4
170857,2
170858,2
170859,2
170860,2
170861,2
170862,2
170863,2
170864,2
170865,2
170866,2
170867,2
170868,2
170869,2
170870,2
170871,2
170872,2
170873,2
170874,2
170875,2
170876,2
170877,2
170878,2
170879,2
170880,2
170881,2
170882,2
170883,0
170884,0
170885,0
170886,2
170887,2
170888,2
170889,2
170890,2
170891,2
170892,2
170893,2
170894,2
170895,2
170896,2
170897,2
170898,2
170899,2
170900,2
170901,2
170902,2
170903,2
170904,2
170905,3
170906,2
170907,2
170908,3
170909,3
170910,3
170911,3
170912,2
170913,2
170914,2
170915,2
170916,2
170917,2
170918,2
170919,2
170920,2
170921,2
170922,1
170923,1
170924,1
170925,1
170926,2
170927,1
170928,1
170929,2
170930,2
170931,2
170932,2
170933,2
170934,2
170935,2
170936,2
170937,2
170938,2
170939,2
170940,2
170941,2
170942,2
170943,2
170944,2
170945,2
170946,2
170947,2
170948,2
170949,2
170950,2
170951,2
170952,2
170953,2
170954,2
170955,2
170956,2
170957,4
170958,4
170959,4
170960,4
170961,4
170962,4
170963,2
170964,2
170965,2
170966,2
170967,2
170968,2
170969,2
170970,2
170971,2
170972,2
170973,2
170974,2
170975,2
170976,2
170977,2
170978,2
170979,2
170980,2
170981,2
170982,2
170983,2
170984,2
170985,2
170986,2
170987,2
170988,2
170989,2
170990,2
170991,2
170992,2
170993,2
170994,2
170995,2
170996,2
170997,2
170998,2
170999,2
171000,2
171001,2
171002,2
171003,2
171004,2
171005,2
171006,2
171007,2
171008,2
171009,2
171010,2
171011,2
171012,2
171013,2
171014,2
171015,2
171016,2
171017,2
171018,2
171019,2
171020,2
171021,2
171022,2
171023,2
171024,2
171025,2
171026,2
171027,2
171028,2
171029,2
171030,2
171031,2
171032,2
171033,2
171034,2
171035,2
171036,2
171037,2
171038,2
171039,2
171040,2
171041,2
171042,2
171043,2
171044,2
171045,2
171046,2
171047,2
171048,2
171049,2
171050,2
171051,2
171052,2
171053,2
171054,2
171055,2
171056,2
171057,2
171058,2
171059,2
171060,2
171061,2
171062,2
171063,2
171064,2
171065,2
171066,1
171067,1
171068,1
171069,1
171070,2
171071,2
171072,1
171073,1
171074,1
171075,1
171076,1
171077,2
171078,2
171079,2
171080,2
171081,2
171082,2
171083,0
171084,2
171085,0
171086,0
171087,3
171088,3
171089,2
171090,3
171091,2
171092,2
171093,3
171094,3
171095,3
171096,2
171097,2
171098,2
171099,2
171100,2
171101,2
171102,2
171103,2
171104,2
171105,2
171106,2
171107,2
171108,2
171109,2
171110,2
171111,2
171112,2
171113,2
171114,2
171115,2
171116,2
171117,2
171118,2
171119,2
171120,2
171121,2
171122,2
171123,2
171124,2
171125,2
171126,2
171127,2
171128,2
171129,2
171130,2
171131,2
171132,0
171133,0
171134,3
171135,3
171136,3
171137,2
171138,0
171139,2
171140,0
171141,0
171142,0
171143,0
171144,0
171145,2
171146,0
171147,2
171148,2
171149,2
171150,2
171151,2
171152,2
171153,2
171154,0
171155,0
171156,2
171157,2
171158,2
171159,2
171160,2
171161,2
171162,2
171163,2
171164,2
171165,2
171166,2
171167,2
171168,0
171169,0
171170,0
171171,0
171172,0
171173,0
171174,0
171175,2
171176,1
171177,1
171178,1
171179,2
171180,2
171181,2
171182,2
171183,2
171184,2
171185,2
171186,2
171187,2
171188,2
171189,2
171190,2
171191,2
171192,2
171193,2
171194,2
171195,2
171196,2
171197,2
171198,2
171199,2
171200,2
171201,2
171202,2
171203,2
171204,2
171205,2
171206,2
171207,2
171208,2
171209,2
171210,2
171211,2
171212,2
171213,2
171214,2
171215,2
171216,2
171217,2
171218,2
171219,2
171220,2
171221,2
171222,2
171223,0
171224,0
171225,0
171226,0
171227,0
171228,0
171229,2
171230,2
171231,2
171232,2
171233,2
171234,2
171235,2
171236,2
171237,0
171238,0
171239,0
171240,0
171241,0
171242,0
171243,0
171244,2
171245,2
171246,2
171247,0
171248,0
171249,0
171250,0
171251,2
171252,0
171253,2
171254,2
171255,2
171256,2
171257,2
171258,2
171259,2
171260,2
171261,2
171262,2
171263,2
171264,2
171265,2
171266,2
171267,2
171268,2
171269,2
171270,2
171271,2
171272,2
171273,2
171274,2
171275,2
171276,2
171277,2
171278,2
171279,2
171280,2
171281,2
171282,0
171283,2
171284,2
171285,2
171286,1
171287,1
171288,1
171289,1
171290,1
171291,2
171292,2
171293,2
171294,1
171295,1
171296,0
171297,0
171298,0
171299,0
171300,2
171301,2
171302,2
171303,0
171304,2
171305,2
171306,2
171307,2
171308,2
171309,2
171310,2
171311,2
171312,0
171313,0
171314,0
171315,2
171316,2
171317,2
171318,2
171319,2
171320,2
171321,2
171322,2
171323,2
171324,2
171325,2
171326,2
171327,2
171328,2
171329,2
171330,2
171331,2
171332,2
171333,2
171334,2
171335,2
171336,2
171337,2
171338,2
171339,2
171340,2
171341,2
171342,2
171343,2
171344,2
171345,2
171346,2
171347,2
171348,2
171349,2
171350,2
171351,2
171352,2
171353,2
171354,2
171355,2
171356,2
171357,2
171358,2
171359,2
171360,2
171361,2
171362,2
171363,2
171364,2
171365,2
171366,2
171367,2
171368,3
171369,3
171370,2
171371,3
171372,0
171373,0
171374,1
171375,1
171376,1
171377,1
171378,1
171379,1
171380,1
171381,2
171382,2
171383,2
171384,1
171385,2
171386,1
171387,1
171388,2
171389,2
171390,2
171391,2
171392,1
171393,1
171394,2
171395,1
171396,2
171397,2
171398,0
171399,0
171400,0
171401,0
171402,0
171403,0
171404,0
171405,3
171406,2
171407,2
171408,2
171409,2
171410,3
171411,3
171412,2
171413,2
171414,2
171415,2
171416,2
171417,2
171418,2
171419,3
171420,3
171421,3
171422,3
171423,3
171424,3
171425,2
171426,2
171427,3
171428,3
171429,2
171430,2
171431,3
171432,3
171433,2
171434,2
171435,2
171436,2
171437,2
171438,2
171439,2
171440,2
171441,2
171442,2
171443,2
171444,2
171445,2
171446,2
171447,2
171448,2
171449,2
171450,2
171451,2
171452,2
171453,2
171454,2
171455,2
171456,2
171457,2
171458,2
171459,2
171460,2
171461,2
171462,1
171463,1
171464,1
171465,2
171466,2
171467,2
171468,2
171469,2
171470,2
171471,2
171472,0
171473,2
171474,0
171475,0
171476,2
171477,2
171478,2
171479,2
171480,2
